# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S12 ang:Trc2_S12 db:Trc3_S21 ang:Trc3_S21 db:Trc4_S22 ang:Trc4_S22 
1.729790000000000E+009 5.353675065296206E+000 1.039801947655988E+002 1.687509069441664E+000 1.191504504897490E+002 6.008561276423380E+000 8.805889439487393E+001 2.615959749509948E+000 4.853310787166149E+001 
1.730235000000000E+009 6.581450892758126E+000 1.040203104143711E+002 1.874302807121056E+000 1.120000524022123E+002 7.326143639534944E+000 8.388722525087262E+001 3.336002722461431E+000 4.144008687654367E+001 
1.730680000000000E+009 7.652600367950245E+000 1.023713531564556E+002 2.459850448748784E+000 1.080839043087537E+002 8.765801593368035E+000 7.613499810475970E+001 4.335888399451814E+000 3.671929715786997E+001 
1.731125000000000E+009 6.095897758445963E+000 9.946011460427879E+001 1.401338508961921E+000 1.103758124868372E+002 6.620599700406737E+000 7.715803821865789E+001 2.889841415601533E+000 3.721824944359487E+001 
1.731570000000000E+009 6.301322690939971E+000 1.010401946674323E+002 1.597648746987937E+000 1.092354915025618E+002 6.649421436169519E+000 7.923023160761912E+001 2.822592477851046E+000 3.724948713006006E+001 
1.732015000000000E+009 5.862797423997487E+000 9.359833858220844E+001 7.150341291961434E-001 1.093848744132452E+002 6.851713126014923E+000 7.396202061796666E+001 2.909654862494922E+000 3.383642713155370E+001 
1.732460000000000E+009 5.412769837777637E+000 9.695294644265077E+001 9.508589901615416E-001 1.110935631392248E+002 6.553932562716230E+000 7.663636998969830E+001 2.760223123064367E+000 3.539977226079288E+001 
1.732905000000000E+009 6.472348117710938E+000 1.016421162573330E+002 1.600039660049756E+000 1.107835774639044E+002 7.430660313579559E+000 7.355773136350155E+001 3.420244329843596E+000 3.225490820222783E+001 
1.733350000000000E+009 4.837799583559955E+000 9.416848338658100E+001 6.202212028006340E-001 1.099730204160338E+002 5.375965637304463E+000 6.992139447628830E+001 2.133488179535893E+000 3.056571457051856E+001 
1.733795000000000E+009 5.424219241416626E+000 1.004123848061283E+002 1.044195440326883E+000 1.107177003492204E+002 5.961701644157270E+000 7.203337874868498E+001 2.374753458403906E+000 2.998170236984324E+001 
1.734240000000000E+009 6.325756496866882E+000 9.086450945081769E+001 8.323013023479093E-001 1.013548731080397E+002 7.189036124593920E+000 6.673569042129583E+001 3.186360155204813E+000 2.545559000085531E+001 
1.734685000000000E+009 4.510052432359339E+000 9.734442056715986E+001 6.942780619720561E-001 1.109363131330828E+002 5.260134108508289E+000 7.505024127568747E+001 2.054440108209950E+000 3.048402917423836E+001 
1.735130000000000E+009 4.414453653279916E+000 9.476152087115244E+001 5.861926481857622E-001 1.115691503399898E+002 5.237138288793434E+000 6.794469364818903E+001 1.910090124823756E+000 2.726276346644013E+001 
1.735575000000000E+009 4.367191921954341E+000 9.135513856844585E+001 2.603843961193777E-001 1.118105960767980E+002 5.650182753717830E+000 6.974290018342931E+001 1.994095505774949E+000 2.962754245703269E+001 
1.736020000000000E+009 3.500189879205165E+000 8.764740291385074E+001 -3.887193398944209E-001 1.127215182141427E+002 4.666435031904903E+000 6.657553933665950E+001 1.336839753149409E+000 2.568440043183754E+001 
1.736465000000000E+009 4.781900339322854E+000 8.411912147899430E+001 -8.751696497087731E-001 1.038900532115491E+002 6.264544972659481E+000 5.841561030656093E+001 2.290095458268818E+000 1.482636429419898E+001 
1.736910000000000E+009 4.423136120058851E+000 9.391558818617705E+001 3.009507613690470E-001 1.089372110322784E+002 5.440955952461414E+000 6.644495334829972E+001 1.972011117325447E+000 2.359400078480930E+001 
1.737355000000000E+009 3.054823964703707E+000 8.688329589452955E+001 -3.938427965068301E-001 1.120868597227501E+002 4.389801747671682E+000 6.859256786417538E+001 1.240423675396384E+000 2.541103729144319E+001 
1.737800000000000E+009 2.610563008272243E+000 9.085632469402437E+001 -1.239459112781467E-001 1.138818243857559E+002 3.512462932639112E+000 6.735381498115918E+001 8.865899710720526E-001 2.444079985635263E+001 
1.738245000000000E+009 3.221057643579067E+000 8.584440063061358E+001 -8.055396298188885E-001 1.117656540801922E+002 4.832877972160072E+000 6.374890484708938E+001 1.355567482892246E+000 1.959541993315787E+001 
1.738690000000000E+009 2.678534804737158E+000 8.252476651983301E+001 -1.160353761142048E+000 1.135329527957244E+002 4.367865728309446E+000 6.082777026086263E+001 9.668516134758866E-001 1.669754286856523E+001 
1.739135000000000E+009 2.484715724448468E+000 8.897952496156955E+001 -2.867507652934508E-001 1.126815006312120E+002 3.945307754789042E+000 6.659174130309258E+001 8.895254054739661E-001 2.263189998633990E+001 
1.739580000000000E+009 1.959848634775329E+000 8.191306193747312E+001 -8.818590498610507E-001 1.161206834109914E+002 3.987867882866063E+000 6.551031175566833E+001 9.847961451416213E-001 2.242900254784208E+001 
1.740025000000000E+009 1.303977722826745E+000 8.697451902300105E+001 -6.130333627625559E-001 1.183044242020539E+002 3.515757528816410E+000 6.401425682042309E+001 5.818806314910349E-001 2.056439597468781E+001 
1.740470000000000E+009 2.306405783977908E+000 8.172513682551704E+001 -1.152521327419990E+000 1.119163824352538E+002 3.931858156571459E+000 5.718709332867602E+001 4.796031667259270E-001 1.312254755247771E+001 
1.740915000000000E+009 2.211827451830102E+000 8.195384701058748E+001 -1.053167639478656E+000 1.130023800550675E+002 4.336321926595892E+000 5.982828626224635E+001 8.541243482683710E-001 1.549808391661963E+001 
1.741360000000000E+009 1.235747190436807E+000 8.174318102222712E+001 -1.092778018015282E+000 1.159173131513131E+002 3.143142297108960E+000 6.085063999511301E+001 2.441856737679211E-001 1.626448790205330E+001 
1.741805000000000E+009 6.972092214490220E-001 8.350994942116243E+001 -8.071721669720713E-001 1.186496961348114E+002 2.974156515245781E+000 6.305478401337881E+001 3.605743030546360E-002 1.925488633270899E+001 
1.742250000000000E+009 8.607509600522592E-001 7.952642432583619E+001 -1.377648036368624E+000 1.158643436020721E+002 2.938931211238762E+000 5.947021771573616E+001 -1.692947424631608E-001 1.477870134266057E+001 
1.742695000000000E+009 2.319958982643604E-001 8.905946433039802E+001 -4.296984254423608E-001 1.208657019299108E+002 2.612543112041243E+000 6.876227537364217E+001 1.216363854563888E-001 2.378452225199459E+001 
1.743140000000000E+009 -3.337927882914705E-001 7.744595513801434E+001 -1.252065422607005E+000 1.196402638981289E+002 2.423864053330374E+000 6.029549475857885E+001 -3.340346889837952E-001 1.482333414380115E+001 
1.743585000000000E+009 -8.018794205199037E-002 7.995781397286378E+001 -1.006813168059926E+000 1.164269582346831E+002 2.334362023054227E+000 6.330807171357878E+001 -3.144184088656298E-001 1.549301845475130E+001 
1.744030000000000E+009 4.719187633181689E-001 8.233254951696580E+001 -1.023028333000820E+000 1.178043345945322E+002 3.301778427335892E+000 5.870871273056519E+001 8.919261676003268E-002 1.436719254002583E+001 
1.744475000000000E+009 -1.252377836454206E-001 8.671981213212885E+001 -6.452111928355886E-001 1.176147320430639E+002 2.344742172386369E+000 6.255014006566540E+001 -4.647308007571258E-001 1.566664460120672E+001 
1.744920000000000E+009 6.587267972692605E-001 7.808175940938473E+001 -1.264031058020485E+000 1.154322384203168E+002 3.353750846692720E+000 5.256589004292744E+001 -4.421316315802579E-001 8.063622453549957E+000 
1.745365000000000E+009 -1.034892549657685E+000 8.018079832376935E+001 -9.289880558805065E-001 1.188756671727377E+002 1.260783384890817E+000 6.407225839128746E+001 -8.651990964828648E-001 1.611339665014926E+001 
1.745810000000000E+009 -3.522325886519165E-001 7.671799151802139E+001 -1.329068888925914E+000 1.199137682012495E+002 2.095646218361028E+000 5.523849454491149E+001 -1.150039007236623E+000 9.562221739195973E+000 
1.746255000000000E+009 -7.747917042679712E-001 7.692539178880230E+001 -1.252339778083354E+000 1.167686784880055E+002 1.431282525200634E+000 5.552133773955242E+001 -1.595093351775609E+000 1.095651610445987E+001 
1.746700000000000E+009 -9.311391756548205E-001 8.026267473309940E+001 -1.034662147736032E+000 1.201620052778598E+002 2.263160867709820E+000 5.607257036685711E+001 -1.074118488153097E+000 1.126417352598181E+001 
1.747145000000000E+009 -1.987673267078303E+000 7.391473097571685E+001 -1.094245462646488E+000 1.211685842348064E+002 1.138412735730561E+000 5.692322400466985E+001 -1.544515871266403E+000 1.063978812552569E+001 
1.747590000000000E+009 -1.367030017768247E+000 7.876223572755936E+001 -1.100052527718137E+000 1.185987477135347E+002 1.746393647318706E+000 5.572268696209844E+001 -1.207034196568765E+000 9.169913967071533E+000 
1.748035000000000E+009 -1.480963188242045E+000 7.274604328980702E+001 -1.326954681679279E+000 1.183641040938502E+002 1.655302755815723E+000 5.118032939804109E+001 -1.662629730723289E+000 5.837247862644828E+000 
1.748480000000000E+009 -2.443363607019228E+000 6.979571265773113E+001 -1.319952814920774E+000 1.223907917511936E+002 1.262105901480282E+000 6.008009138478642E+001 -1.553794353736725E+000 1.271129440336561E+001 
1.748925000000000E+009 -2.342592288856384E+000 7.274528321957044E+001 -1.284954246942361E+000 1.194980285866151E+002 1.015325039857220E+000 5.483511444142560E+001 -2.042204569848025E+000 6.761179591602721E+000 
1.749370000000000E+009 -1.616648556901914E+000 7.710492129609241E+001 -1.125868751486172E+000 1.177566088646378E+002 1.118729617546295E+000 5.342661172309018E+001 -1.995632016727684E+000 9.080853262063890E+000 
1.749815000000000E+009 -2.561577309314754E+000 7.281584445646574E+001 -1.190060645806200E+000 1.178387837265847E+002 7.629045987969080E-001 5.549780701628062E+001 -2.170519372672268E+000 8.146742549320818E+000 
1.750260000000000E+009 -2.974400764277544E+000 7.455537714156174E+001 -9.398357611979505E-001 1.209749268568154E+002 7.156450684984749E-001 5.767271539310099E+001 -1.978493872506312E+000 1.078698175158125E+001 
1.750705000000000E+009 -2.376889965621520E+000 6.917755271911572E+001 -1.327117926006299E+000 1.199092937043633E+002 2.071889675214134E+000 5.148138383466968E+001 -1.854136174051095E+000 2.561916243830553E+000 
1.751150000000000E+009 -3.090245079357918E+000 7.383328856903192E+001 -1.049893962688089E+000 1.166086647708384E+002 -2.022821948632827E-001 6.125978083529380E+001 -2.563539340956749E+000 1.076178066702160E+001 
1.751595000000000E+009 -3.388969743972659E+000 7.273599834186175E+001 -9.826399451708305E-001 1.213320488083610E+002 5.026041519281026E-001 5.326839172919352E+001 -2.440091075479097E+000 7.675956574337881E+000 
1.752040000000000E+009 -3.395071641950489E+000 7.711708892156437E+001 -8.660310041394342E-001 1.180856168556487E+002 1.985301855843048E-001 5.848386693392881E+001 -2.409341859838164E+000 9.344379653522214E+000 
1.752485000000000E+009 -3.521563284686347E+000 7.312254993721510E+001 -9.555016161399620E-001 1.176949981417257E+002 3.661732629464999E-001 6.022514577947205E+001 -2.220836550521583E+000 1.018324831956643E+001 
1.752930000000000E+009 -4.069671934355879E+000 7.186915984613674E+001 -9.218831644055713E-001 1.212701095740322E+002 8.673589884024140E-002 5.841458434231183E+001 -2.722977709414842E+000 1.058786209515311E+001 
1.753375000000000E+009 -5.166766523788402E+000 6.911033442380594E+001 -7.422441041831780E-001 1.242396189497666E+002 8.323715756031842E-002 6.234662213520086E+001 -2.252973221232099E+000 1.343092883451524E+001 
1.753820000000000E+009 -3.712974805431025E+000 6.882311233833684E+001 -1.174095072142311E+000 1.168489587036999E+002 -4.713443175016218E-003 5.406394631248465E+001 -2.875932246344483E+000 3.508291317528681E+000 
1.754265000000000E+009 -4.636031043522380E+000 6.962753600048342E+001 -9.026194055896322E-001 1.182408714641358E+002 2.117258591937468E-001 5.861770262631964E+001 -2.650683949358943E+000 5.161346900292140E+000 
1.754710000000000E+009 -4.973458178317450E+000 7.065940026480772E+001 -8.432058883731527E-001 1.221751269541083E+002 -3.817445545339105E-001 5.921499315972446E+001 -2.760189882599119E+000 1.104784606910347E+001 
1.755155000000000E+009 -4.554764522201689E+000 7.466336736957099E+001 -7.728354365080496E-001 1.184147118394606E+002 -3.546105397182860E-001 5.868584930667072E+001 -2.856329564559737E+000 9.387423509874051E+000 
1.755600000000000E+009 -5.429007513632590E+000 6.835176384712385E+001 -7.219466658711140E-001 1.197214433707789E+002 -8.895752124857116E-001 6.016454174173466E+001 -3.015801824528556E+000 1.024196428522477E+001 
1.756045000000000E+009 -5.866547626818373E+000 6.724118577626740E+001 -6.676530613396358E-001 1.199080395351292E+002 -5.759063814337232E-001 6.201126674712810E+001 -2.753673753707629E+000 8.585636924503039E+000 
1.756490000000000E+009 -4.774619494752177E+000 6.688604243355900E+001 -9.492154283065277E-001 1.179833120246089E+002 -4.589151929790535E-001 5.419483291825586E+001 -3.321663533413747E+000 4.452249764282995E+000 
1.756935000000000E+009 -5.904590038461112E+000 6.482635611919532E+001 -6.476329397412886E-001 1.172622443850867E+002 -8.938395632429060E-001 6.223630458470079E+001 -3.173898061658321E+000 1.102566517909567E+001 
1.757380000000000E+009 -5.352322148601146E+000 6.459687672006814E+001 -9.329283622171839E-001 1.178083592847006E+002 -7.633035550433102E-001 5.754648779383238E+001 -3.164033305673404E+000 6.790428641737067E+000 
1.757825000000000E+009 -5.829748974507578E+000 5.841874946501099E+001 -9.273691315847213E-001 1.203194404381759E+002 -1.105661483417578E+000 5.669674388307573E+001 -3.536514930942656E+000 7.269233895324773E+000 
1.758270000000000E+009 -6.669309039912307E+000 6.022263727394999E+001 -6.836543778497083E-001 1.217613522472826E+002 -9.190709860206699E-001 5.879699154199132E+001 -3.220831382512874E+000 9.040014002778881E+000 
1.758715000000000E+009 -5.873848183130335E+000 5.992992358531340E+001 -9.066690465319756E-001 1.184922587259176E+002 -1.632997451223350E+000 5.848358577703993E+001 -3.693725472044465E+000 9.985043232931968E+000 
1.759160000000000E+009 -6.130701929903691E+000 6.143028140678838E+001 -7.720636525904908E-001 1.169033142691787E+002 -1.543776432281065E+000 6.119404983199321E+001 -3.177133616230135E+000 9.085056472047578E+000 
1.759605000000000E+009 -6.365919857221684E+000 5.652516838934189E+001 -8.817778216307756E-001 1.172709012899612E+002 -1.743996352892133E+000 5.981395607977510E+001 -3.765011768712568E+000 7.881489211956922E+000 
1.760050000000000E+009 -7.106684708834875E+000 5.977397232477913E+001 -5.966629692937189E-001 1.207732460117272E+002 -1.019338048101633E+000 6.135819396626758E+001 -3.328734357014827E+000 1.124762989356563E+001 
1.760495000000000E+009 -7.304511114979547E+000 5.391833286139411E+001 -6.318815995991687E-001 1.187383204647692E+002 -1.415646494912477E+000 6.240634662681327E+001 -3.418673559561003E+000 1.045561717475347E+001 
1.760940000000000E+009 -7.188923452661524E+000 5.304798985942198E+001 -6.526918033960858E-001 1.203779599670254E+002 -1.566221418641301E+000 6.122669384642151E+001 -3.438382272416232E+000 9.098386273057889E+000 
1.761385000000000E+009 -7.045122339439621E+000 5.389587659998912E+001 -6.533865411198387E-001 1.170267564438119E+002 -1.648813053757437E+000 6.134708203987193E+001 -3.410810866967073E+000 8.949952295584188E+000 
1.761830000000000E+009 -7.163340439809168E+000 5.639289857620312E+001 -6.267564962092445E-001 1.161858073405826E+002 -1.485248932366365E+000 5.935703873695499E+001 -3.583698109509583E+000 7.152609166282793E+000 
1.762275000000000E+009 -7.630747717093425E+000 5.528188121414218E+001 -5.997003039055305E-001 1.188312139803671E+002 -1.831781574416084E+000 6.401090729422666E+001 -3.328774538909704E+000 1.124724744715088E+001 
1.762720000000000E+009 -7.425266384831604E+000 5.605658416773940E+001 -5.896041997697537E-001 1.175595575275879E+002 -1.708507590458700E+000 6.072978923500332E+001 -3.440049630449002E+000 7.181285100664378E+000 
1.763165000000000E+009 -7.680252242585644E+000 5.152243304659833E+001 -6.134907297579573E-001 1.176281037574106E+002 -2.103493826073478E+000 6.511601402040411E+001 -3.668153889068037E+000 1.017686727642596E+001 
1.763610000000000E+009 -7.349815323027995E+000 4.773405040153892E+001 -5.884895653169151E-001 1.171838989341268E+002 -1.587349577602792E+000 5.913790568607897E+001 -3.652667853135576E+000 7.118900992433397E+000 
1.764055000000000E+009 -8.934984679393583E+000 5.404470124994686E+001 -4.047358330887557E-001 1.189317097090424E+002 -2.036538498331932E+000 6.476372692955063E+001 -3.404263005554294E+000 1.008403793925637E+001 
1.764500000000000E+009 -7.800039015236296E+000 4.767714751768195E+001 -5.563557785270091E-001 1.163747274589853E+002 -1.801083893681666E+000 6.089243276856010E+001 -3.687333167534952E+000 6.216912621526515E+000 
1.764945000000000E+009 -8.135222872783286E+000 4.410598236274814E+001 -4.854690893625367E-001 1.193389460112661E+002 -1.698014016117192E+000 6.247197741103435E+001 -3.701684802694208E+000 8.555245546354026E+000 
1.765390000000000E+009 -7.449777074021391E+000 4.441229799857671E+001 -6.275257924318807E-001 1.133216391323856E+002 -2.172143580909194E+000 6.115586453915353E+001 -3.893719238768767E+000 3.551018927391110E+000 
1.765835000000000E+009 -9.408065701253474E+000 4.209023990847894E+001 -2.864421971396068E-001 1.196941209964740E+002 -2.093838510702543E+000 6.607690820725307E+001 -3.494013004731663E+000 8.742947775696282E+000 
1.766280000000000E+009 -8.831914556294887E+000 4.656076855075461E+001 -4.609548299213090E-001 1.192331590896814E+002 -2.058754917506917E+000 6.120023023992337E+001 -3.541100965625739E+000 6.420630968416747E+000 
1.766725000000000E+009 -8.438763769808865E+000 3.750669593232360E+001 -4.540510883693715E-001 1.178261353821501E+002 -2.223588814848731E+000 6.247306758671660E+001 -3.658831338082277E+000 5.729791280923777E+000 
1.767170000000000E+009 -8.619142723096704E+000 3.873128175427141E+001 -4.662603970077577E-001 1.158864331742546E+002 -2.199946711749336E+000 6.530605626530254E+001 -3.453001490260180E+000 6.912920847233254E+000 
1.767615000000000E+009 -8.976777577387061E+000 4.869796757875979E+001 -3.262023244097370E-001 1.166742385717429E+002 -2.131410945721323E+000 6.471870077548456E+001 -3.643817486294203E+000 7.489614050889797E+000 
1.768060000000000E+009 -8.464317345399540E+000 3.595764238171348E+001 -4.821537705463560E-001 1.157949453991525E+002 -2.205062600185723E+000 6.438285943201031E+001 -3.576514715408205E+000 5.231752571790493E+000 
1.768505000000000E+009 -8.729364188447839E+000 3.445894933167654E+001 -3.846678904640943E-001 1.133478535559540E+002 -2.882073120855057E+000 6.880310966801592E+001 -3.562923660982446E+000 5.379722732655866E+000 
1.768950000000000E+009 -9.445341826120956E+000 3.395985678962323E+001 -2.260452532714722E-001 1.174910262537890E+002 -2.183237715570801E+000 6.756553431053530E+001 -3.482805143709560E+000 9.389150133192702E+000 
1.769395000000000E+009 -8.509729630688719E+000 3.656782630831463E+001 -4.909672752911434E-001 1.152883900090728E+002 -2.475389869069047E+000 6.401924765030002E+001 -3.778548032255206E+000 6.827684798584526E+000 
1.769840000000000E+009 -9.106338813377825E+000 3.448028044780061E+001 -3.156750453464507E-001 1.163403383101176E+002 -2.478740984453994E+000 6.537958539059285E+001 -3.390583321235897E+000 7.920567275288247E+000 
1.770285000000000E+009 -9.053276883477015E+000 3.541144490751042E+001 -4.119540778143954E-001 1.149403522952698E+002 -2.765452517026143E+000 6.620213407382573E+001 -3.506926026412547E+000 6.107503247713471E+000 
1.770730000000000E+009 -8.688315082394622E+000 3.518370793193215E+001 -4.717851842263144E-001 1.126058540960179E+002 -2.541169096111001E+000 6.353877187735679E+001 -3.618391326422475E+000 2.888287523537672E+000 
1.771175000000000E+009 -8.263826826383150E+000 3.363273392492788E+001 -4.525917708090136E-001 1.116459171433926E+002 -2.827743310345678E+000 6.524389565092601E+001 -3.734510985453438E+000 4.703256761960159E+000 
1.771620000000000E+009 -9.810947498947659E+000 3.612645165102595E+001 -2.089178447445335E-001 1.139058554933398E+002 -2.648891132613390E+000 6.813004062688073E+001 -3.462661973261329E+000 6.204691830966911E+000 
1.772065000000000E+009 -8.341400586850654E+000 2.810703045258681E+001 -3.876033175243226E-001 1.125743511889061E+002 -2.821658873663270E+000 6.781142251157738E+001 -3.716791552223726E+000 2.996416462675819E+000 
1.772510000000000E+009 -9.233371112062359E+000 3.054504496887509E+001 -2.805785023498227E-001 1.138663940158745E+002 -2.944410019752433E+000 6.818363416103335E+001 -3.451408380223584E+000 4.882535739698628E+000 
1.772955000000000E+009 -9.094971013078199E+000 3.356769821322057E+001 -3.036175079279354E-001 1.130376322673082E+002 -2.680096012501040E+000 6.522116907143492E+001 -3.647321087550747E+000 4.000650545685937E+000 
1.773400000000000E+009 -9.532080424413236E+000 2.449098148517345E+001 -1.654466102778981E-001 1.139050481178736E+002 -3.352660707016804E+000 7.146086353310807E+001 -3.465693244392267E+000 3.472763608416134E+000 
1.773845000000000E+009 -9.103238848455815E+000 2.289361525366387E+001 -1.618360520324942E-001 1.138631363221409E+002 -2.856867157519708E+000 6.966107706796150E+001 -3.367029826317143E+000 3.916141285716900E+000 
1.774290000000000E+009 -8.592495881228677E+000 2.402057663783246E+001 -2.456877979082007E-001 1.114837726740366E+002 -2.917912037125095E+000 6.947620656331458E+001 -3.629658574903275E+000 3.130918282799083E+000 
1.774735000000000E+009 -8.664003760416362E+000 1.970116199298428E+001 -1.770057631782041E-001 1.126862637306980E+002 -2.778654563287364E+000 7.029715143661210E+001 -3.514744878687449E+000 4.094625865540538E+000 
1.775180000000000E+009 -8.992394537641411E+000 1.972965460358289E+001 -1.082170794408151E-001 1.117625483510542E+002 -3.186618757119666E+000 7.215526225789434E+001 -3.450820763003622E+000 3.424663792006092E+000 
1.775625000000000E+009 -8.973070287884859E+000 2.340327431020711E+001 -1.169561542340589E-001 1.135690254847040E+002 -2.954869642085272E+000 6.918397538055092E+001 -3.547150275252304E+000 4.422418963795680E+000 
1.776070000000000E+009 -9.577880229289054E+000 2.637672231761154E+001 -6.056745753661041E-002 1.107821871700677E+002 -2.938075336169058E+000 7.177630175483598E+001 -3.500120478331479E+000 4.008922062332479E+000 
1.776515000000000E+009 -8.954622501051057E+000 1.907702085483236E+001 -2.299506892045618E-001 1.099399413447907E+002 -3.185151737485568E+000 7.196600733262528E+001 -3.381948081054811E+000 -4.031649742637270E-001 
1.776960000000000E+009 -9.056239166496487E+000 2.252457904004445E+001 -1.598953894428779E-001 1.091303850237122E+002 -2.730109644073092E+000 7.211604358562424E+001 -3.357638236553322E+000 1.845757402734269E+000 
1.777405000000000E+009 -8.150222472763261E+000 1.783861396596585E+001 -1.896481880557353E-001 1.094481938250282E+002 -2.889610870725976E+000 7.036306625813465E+001 -3.385830884972676E+000 3.813162698186303E+000 
1.777850000000000E+009 -9.313228654705551E+000 1.677055205043946E+001 2.998321267764024E-002 1.115476040548608E+002 -2.954427828422986E+000 7.694087959718969E+001 -3.112068704863476E+000 4.606361657083850E+000 
1.778295000000000E+009 -8.676643714744637E+000 1.765529518936443E+001 -7.424032968589450E-003 1.118003091067689E+002 -3.326867703680613E+000 7.185212336546471E+001 -3.441790506043878E+000 1.852462077321817E+000 
1.778740000000000E+009 -8.787285895842471E+000 1.420065056692875E+001 -3.718239854498429E-002 1.095153801216655E+002 -3.301481205981538E+000 7.546718350284672E+001 -3.131007543741951E+000 4.301590980604501E-001 
1.779185000000000E+009 -8.461864773131337E+000 1.949954126104154E+001 -1.105075065547413E-001 1.088105820460013E+002 -3.222889602248841E+000 6.854689729164164E+001 -3.430907835227369E+000 -5.823003454879038E-001 
