# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S12 ang:Trc2_S12 db:Trc3_S21 ang:Trc3_S21 db:Trc4_S22 ang:Trc4_S22 
1.748925000000000E+009 2.388556778079497E+000 -1.658004867929014E+002 -5.173706986000079E+000 -1.094494717719353E+002 -8.933267899031410E+000 -1.197740522385026E+002 -8.191936633179010E-001 -5.784552935032575E+001 
1.749370000000000E+009 2.226482057574005E+000 -1.681961184306844E+002 -5.768130146661614E+000 -1.139713454486649E+002 -9.752536382524976E+000 -1.227257752289797E+002 -1.363522904882824E+000 -6.082220870846800E+001 
1.749815000000000E+009 2.369054164531421E+000 -1.663369275114771E+002 -5.438466465793282E+000 -1.118622826739366E+002 -9.316451061835995E+000 -1.263050895353564E+002 -9.828788119385984E-001 -6.380470766049173E+001 
1.750260000000000E+009 2.483849770949112E+000 -1.676958048880345E+002 -5.094338305305887E+000 -1.111831641089184E+002 -8.708863474832024E+000 -1.210078325445404E+002 -6.194420644686071E-001 -5.861032082335344E+001 
1.750705000000000E+009 2.412000910340017E+000 -1.679563275320316E+002 -4.914019185480791E+000 -1.108114874258437E+002 -8.602844117651593E+000 -1.290262672487658E+002 -3.968065180487765E-001 -6.342328558569979E+001 
1.751150000000000E+009 2.650519350556369E+000 -1.658600241029842E+002 -4.617037772128513E+000 -1.079244371992150E+002 -8.740054703871774E+000 -1.168621480344894E+002 -9.117481093632420E-001 -5.698167619629813E+001 
1.751595000000000E+009 2.814252825553986E+000 -1.606521046066131E+002 -4.406963911661746E+000 -1.016858531690612E+002 -8.424692836156291E+000 -1.174371234610000E+002 -5.308697590138051E-001 -6.014817576201201E+001 
1.752040000000000E+009 2.520372002147534E+000 -1.652456153025510E+002 -4.645475495727800E+000 -1.047808160156580E+002 -8.665173441954767E+000 -1.135116185034507E+002 -8.308465489468537E-001 -5.625989321753399E+001 
1.752485000000000E+009 2.579593155491341E+000 -1.647539494956384E+002 -4.702179054566303E+000 -1.064586289824998E+002 -8.294944386362491E+000 -1.114291570163054E+002 -4.961637078838451E-001 -5.526609435286861E+001 
1.752930000000000E+009 2.719040041237776E+000 -1.613452048224093E+002 -4.544181827465738E+000 -1.012229131036341E+002 -8.365357141777066E+000 -1.086769954139273E+002 -7.553389916836962E-001 -5.521065245557197E+001 
1.753375000000000E+009 2.699329984461989E+000 -1.629344935285692E+002 -4.753791587131579E+000 -1.044717811386456E+002 -8.757807735122622E+000 -1.177415606545471E+002 -9.905330205781086E-001 -6.218653753489831E+001 
1.753820000000000E+009 2.746515111557539E+000 -1.617452117456441E+002 -4.477677749347772E+000 -9.872327686121415E+001 -8.352263844759481E+000 -1.097216183457524E+002 -8.274254328847212E-001 -5.507580161259747E+001 
1.754265000000000E+009 2.951663267929868E+000 -1.617914762797505E+002 -4.063969450797544E+000 -1.029105879255981E+002 -8.074265847589514E+000 -1.086514907068927E+002 -6.380004951929025E-001 -5.677210754801924E+001 
1.754710000000000E+009 2.547783670263777E+000 -1.646495013185281E+002 -5.033700022946709E+000 -1.056525420475972E+002 -8.612694554836711E+000 -1.191039077887290E+002 -9.381209690611326E-001 -6.026018202291580E+001 
1.755155000000000E+009 2.586709701093183E+000 -1.639908002638018E+002 -4.308545123811124E+000 -1.005657482306346E+002 -8.090302914504612E+000 -1.095093711260557E+002 -5.523344675899097E-001 -5.471344769858182E+001 
1.755600000000000E+009 2.779021850330286E+000 -1.617357129529720E+002 -4.233498982061898E+000 -9.851953490443464E+001 -8.239497861719167E+000 -1.000623926499299E+002 -1.148551735726535E+000 -4.746551367953951E+001 
1.756045000000000E+009 2.846100371821266E+000 -1.611888310982497E+002 -4.098217026069023E+000 -1.006201003466329E+002 -7.822342789313179E+000 -1.079211772995462E+002 -5.684361991899338E-001 -5.661012799982967E+001 
1.756490000000000E+009 2.614634333358840E+000 -1.652849619763597E+002 -4.764929954472292E+000 -1.052023884595857E+002 -8.384147265168711E+000 -1.131279992685748E+002 -9.510662358233331E-001 -6.049810602781692E+001 
1.756935000000000E+009 2.941069622098809E+000 -1.626824483323996E+002 -4.172793301815571E+000 -1.009982531759877E+002 -7.614676632890356E+000 -1.052212421347679E+002 -8.301405596126547E-001 -5.156938889081779E+001 
1.757380000000000E+009 2.807288536311238E+000 -1.611356345357931E+002 -4.183846514037697E+000 -9.733056306766896E+001 -7.998853766097791E+000 -1.074502480759214E+002 -8.249105264794342E-001 -5.661359106015266E+001 
1.757825000000000E+009 2.724420493757007E+000 -1.642221585811258E+002 -4.129955261117455E+000 -1.030932132598053E+002 -8.121295323327404E+000 -1.119720604533435E+002 -8.895159527543338E-001 -5.890046272333691E+001 
1.758270000000000E+009 2.948584753837691E+000 -1.617836720962719E+002 -4.133765899159778E+000 -9.745914985083805E+001 -7.899005042070269E+000 -1.095616871101647E+002 -1.058451157937344E+000 -5.456134231263329E+001 
1.758715000000000E+009 2.778729648413035E+000 -1.628399650640448E+002 -4.182557562749543E+000 -9.937696612343132E+001 -7.698438270567049E+000 -1.040701590953161E+002 -8.962849830817388E-001 -5.055419106478937E+001 
