# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S12 ang:Trc2_S12 db:Trc3_S21 ang:Trc3_S21 db:Trc4_S22 ang:Trc4_S22 
1.730235000000000E+009 -8.054091301333900E+000 8.563483012145859E+001 -4.028942348372956E+000 6.749961545686944E+001 -3.796392608197254E+000 6.719546571563728E+001 -1.808565839748187E+001 4.359646971436320E+000 
1.730680000000000E+009 -8.278651993367015E+000 8.480776369737401E+001 -4.083274370484300E+000 6.534095958605148E+001 -3.840999127600807E+000 6.750915227070945E+001 -1.842713947507976E+001 4.244730766123897E+000 
1.731125000000000E+009 -8.433440516162825E+000 8.055399297447455E+001 -4.063882462199559E+000 6.691378543148198E+001 -3.895256003650006E+000 6.608635688445277E+001 -1.838620291651476E+001 5.861819768625974E+000 
1.731570000000000E+009 -8.328029621382740E+000 7.973539468687976E+001 -4.041630378760429E+000 6.501309207542936E+001 -3.846068565706164E+000 6.393011176796993E+001 -1.811130846358286E+001 3.899948971966055E+000 
1.732015000000000E+009 -8.679745640692095E+000 7.897315963129839E+001 -4.072997630311993E+000 6.418976878406501E+001 -3.915382997780889E+000 6.379286742217835E+001 -1.837249747222202E+001 5.258128877176937E+000 
1.732460000000000E+009 -8.109072162755592E+000 8.439459623722729E+001 -4.093962683518996E+000 6.533403691485565E+001 -3.875831772678371E+000 6.614480572841626E+001 -1.866796361000110E+001 4.463797318715733E+000 
1.732905000000000E+009 -8.240111732891556E+000 8.375940757273024E+001 -4.133411825120195E+000 6.353644940935063E+001 -3.905836598095327E+000 6.674215396630650E+001 -1.907767397458428E+001 7.149493236927881E+000 
1.733350000000000E+009 -8.582938569014676E+000 8.123149455918613E+001 -4.097965586268426E+000 6.547929346867655E+001 -3.927287281580123E+000 6.106949449084948E+001 -1.873849223145961E+001 8.698879627621550E-001 
1.733795000000000E+009 -8.745925704567306E+000 8.113057398130589E+001 -4.094102230796171E+000 6.481281607744536E+001 -3.966975126129348E+000 6.169413221377886E+001 -1.881341710651264E+001 8.628256838831851E+000 
1.734240000000000E+009 -8.818133456069269E+000 7.606217447503515E+001 -4.132952295431800E+000 6.521734357731496E+001 -3.937998361827026E+000 5.957070407104614E+001 -1.966991633003703E+001 1.005656029243510E+001 
1.734685000000000E+009 -8.415196076068348E+000 7.827181513011414E+001 -4.104723927798047E+000 6.170907697217320E+001 -3.876368241154706E+000 5.999719842642313E+001 -1.889263424707792E+001 7.967713313767400E+000 
1.735130000000000E+009 -8.724924414615307E+000 8.100244365492658E+001 -4.145507733389182E+000 6.168187137361664E+001 -4.030389407966107E+000 6.155422204478926E+001 -1.906918057697091E+001 9.282781774852387E+000 
1.735575000000000E+009 -8.707636001413366E+000 8.285369308254143E+001 -4.125449091340649E+000 6.195777759537962E+001 -3.966101661009948E+000 6.005120978044336E+001 -1.880282746767546E+001 8.729407396153491E+000 
1.736020000000000E+009 -8.531479371123957E+000 7.915244221401747E+001 -4.114710514323371E+000 5.881416049158098E+001 -4.034737450359323E+000 6.195940009933434E+001 -1.944246934944786E+001 5.948898127495975E+000 
1.736465000000000E+009 -8.863845433086462E+000 7.617279783252633E+001 -4.134143197964648E+000 5.775667564063853E+001 -4.098384072782080E+000 6.138638075626015E+001 -1.963867567458563E+001 1.027928176200661E+001 
1.736910000000000E+009 -8.765605629923293E+000 7.606233788448283E+001 -4.131198655293870E+000 5.992224848702819E+001 -4.022430934015822E+000 5.982942013915559E+001 -1.936407633729994E+001 6.934300898011976E+000 
1.737355000000000E+009 -8.677506885708240E+000 7.380321356269192E+001 -4.097932494413611E+000 5.893943244675422E+001 -3.989039929684306E+000 5.632875400385564E+001 -1.900336883954749E+001 7.891936436002730E+000 
1.737800000000000E+009 -8.708651617835610E+000 7.783009792632501E+001 -4.161332368141240E+000 5.770714716411555E+001 -3.929078237635658E+000 5.662581248614041E+001 -1.977175603035265E+001 9.139040798096257E+000 
1.738245000000000E+009 -8.693150948023630E+000 8.106689725437819E+001 -4.179584858776976E+000 5.694226842704936E+001 -4.025312627342235E+000 5.823192475300169E+001 -2.003708119167436E+001 6.482217759384114E+000 
1.738690000000000E+009 -8.863878690140481E+000 7.531531604794333E+001 -4.155004286108330E+000 5.898200641392891E+001 -4.096874518015469E+000 5.746020349809538E+001 -1.922172381349165E+001 6.444581928088688E+000 
1.739135000000000E+009 -8.815202426399727E+000 7.853408256863312E+001 -4.195695714928617E+000 5.858510467067868E+001 -4.011470919198649E+000 5.785207488866526E+001 -2.008551369326544E+001 1.052719562598416E+001 
1.739580000000000E+009 -8.504520743288415E+000 7.847953469833384E+001 -4.170733818119492E+000 5.667039409333248E+001 -3.979827057347992E+000 5.951766213533504E+001 -1.971515586259294E+001 6.235704999448179E+000 
1.740025000000000E+009 -8.637358527826294E+000 7.414052799471001E+001 -4.210111715096656E+000 5.827193208618350E+001 -4.002164578601327E+000 5.386249534936204E+001 -1.989394222615770E+001 7.923537766824453E+000 
1.740470000000000E+009 -8.873319962720192E+000 7.446898091085014E+001 -4.154517662374993E+000 5.399050660913561E+001 -4.061900427726513E+000 5.582692838290282E+001 -1.997900948597912E+001 3.603287469487302E+000 
1.740915000000000E+009 -8.913855431221860E+000 7.550979383429015E+001 -4.203250115802359E+000 5.624804194021009E+001 -4.042723023615493E+000 5.423409302296597E+001 -2.002247367602672E+001 9.045471903818816E+000 
