# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S12 ang:Trc2_S12 db:Trc3_S21 ang:Trc3_S21 db:Trc4_S22 ang:Trc4_S22 
1.725340000000000E+009 5.441140681817563E+000 -3.482885757785027E+001 4.700542818435164E-001 -1.154724475555830E+002 -4.043990823417237E-001 -1.047796202438671E+002 2.059611412841228E-001 1.654002349797354E+002 
1.725785000000000E+009 5.323318861451959E+000 -3.106338969374391E+001 -9.947092951388410E-002 -1.130190564230456E+002 -1.745902485666074E-001 -9.840963826012519E+001 5.291411278615762E-002 1.694324451248914E+002 
1.726230000000000E+009 5.206912510293891E+000 -3.273942922192271E+001 -1.587588295119189E-001 -1.116794659407303E+002 -4.475521161524068E-001 -1.033576956357471E+002 5.827141322588154E-002 1.682715521444307E+002 
1.726675000000000E+009 5.406392919116519E+000 -3.448921270210217E+001 9.983445653068493E-002 -1.145742193059353E+002 -3.614954408091380E-001 -1.042901731816592E+002 1.384746259562508E-001 1.653954057274002E+002 
1.727120000000000E+009 5.195195602108464E+000 -3.201118780798907E+001 -2.882181957167688E-001 -1.127334725886176E+002 -5.460063924087504E-001 -1.008330265663971E+002 8.575907063703515E-003 1.671144681600786E+002 
1.727565000000000E+009 5.259614207809628E+000 -2.796460279846359E+001 -1.171823043365197E-001 -1.072738332315210E+002 -6.869306787523424E-001 -9.921928439253405E+001 -1.257772508152017E-001 1.687350966830107E+002 
1.728010000000000E+009 5.130268262933290E+000 -3.134096228241285E+001 -2.368795195626094E-001 -1.103964891780024E+002 -9.417022185866261E-001 -1.011464076270100E+002 -1.768335732679206E-001 1.672843847482600E+002 
1.728455000000000E+009 4.944281895660439E+000 -2.864678876771246E+001 -8.065827899025484E-001 -1.064295942510400E+002 -8.143888352595521E-001 -9.874745401570381E+001 -2.047507247559379E-001 1.691975443141790E+002 
1.728900000000000E+009 5.108359346753113E+000 -3.256357904436956E+001 -7.720747819513375E-002 -1.119385742333909E+002 -9.812527225028945E-001 -1.025872499354654E+002 -1.308466782945625E-001 1.667737520855561E+002 
1.729345000000000E+009 4.841694735866409E+000 -2.845669132540462E+001 -1.261309713484833E+000 -1.086522228482783E+002 -1.099887981122726E+000 -9.854431505402683E+001 -4.994829305879312E-001 1.675155178654977E+002 
1.729790000000000E+009 5.075121462412636E+000 -2.871243346325358E+001 -4.516923328431843E-001 -1.039631083287057E+002 -1.215680963915442E+000 -9.941198352966120E+001 -3.437172312933036E-001 1.687456271068851E+002 
1.730235000000000E+009 4.599192637113528E+000 -2.883720121075676E+001 -1.596041889360812E+000 -1.059152700385306E+002 -1.367420642707038E+000 -1.011989105342667E+002 -4.341821387661694E-001 1.678036879995837E+002 
1.730680000000000E+009 5.031212451345475E+000 -2.882941630936553E+001 -5.774106234315224E-001 -1.024898203906335E+002 -1.223125204257402E+000 -9.870278180460210E+001 -4.780771236177429E-001 1.694999978466578E+002 
1.731125000000000E+009 4.755775927003982E+000 -2.844127488667814E+001 -1.223646774510360E+000 -1.042621827166910E+002 -1.554055473196186E+000 -9.997354777095113E+001 -5.992359172904501E-001 1.678767562415932E+002 
1.731570000000000E+009 4.732861627757310E+000 -2.832826295347376E+001 -1.077596312478328E+000 -1.018558380522569E+002 -1.484309322709172E+000 -1.022106508815173E+002 -5.417738380731285E-001 1.680635714724654E+002 
1.732015000000000E+009 4.600870076177860E+000 -2.738595768332222E+001 -1.530003936544233E+000 -9.889305320620763E+001 -1.695412616202562E+000 -9.876747575651362E+001 -7.929195762229545E-001 1.687578943147079E+002 
1.732460000000000E+009 4.500751276782848E+000 -2.750471505152329E+001 -1.979507023775892E+000 -1.002367494857484E+002 -1.670233524070212E+000 -9.624417478792174E+001 -8.850794268447279E-001 1.693171482843787E+002 
